,Flow,max_interpacket_interval,min_interpacket_interval,avg_interpacket_interval,sum_interpacket_interval,max_packet_length,min_packet_length,avg_packet_length,sum_packet_length,mode_packet_length,label
902,122.100.37.209:53400<-->140.83.42.18:53,0.0341770648956298,0.0,0.0083452761173248,0.0667622089385986,131,54,68.44444444444444,616,54,normal
903,124.203.211.54:53401<-->143.229.108.137:53,0.0338099002838134,0.0,0.009303867816925,0.0744309425354003,144,54,69.88888888888889,629,54,normal
904,155.6.30.146:53402<-->83.255.167.170:443,3.9500439167022714,0.0,0.4076638698577881,6.114958047866821,1514,54,417.6875,6683,54,normal
905,59.196.30.153:53403<-->173.91.195.153:443,45.01404881477356,0.0,0.176460609382608,440.9750628471375,1274,54,957.3448,2393362,1274,normal
906,86.138.146.52:53408<-->126.230.109.232:443,4.911391019821167,0.0,0.4706867161919089,8.001674175262451,1514,54,312.5,5625,54,normal
907,252.3.80.109:63605<-->59.233.248.83:443,6.076901912689209,0.0,0.5641392078399659,70.51740097999573,1292,63,225.9206349206349,28466,77,normal
908,247.59.233.50:53412<-->208.59.131.192:443,45.001341104507446,0.0,7.625754819196813,129.63783192634585,1466,54,385.27777777777777,6935,54,normal
909,21.28.250.190:53414<-->230.234.69.226:443,14.5256028175354,0.0,1.0212860107421875,16.340576171875,1514,54,415.9411764705882,7071,54,normal
910,48.105.212.158:53415<-->206.95.65.214:443,3.459290027618408,0.0,0.3036033923809345,3.946844100952149,1514,54,469.6428571428572,6575,54,normal
911,138.14.26.204:57251<-->24.127.31.96:443,0.1544771194458007,0.0,0.015767241969253,0.5203189849853516,1292,63,203.44117647058823,6917,73,normal
912,116.15.163.233:53430<-->194.44.140.208:443,2.921552896499634,0.0,0.2190943400065104,3.286415100097656,1514,54,417.6875,6683,54,normal
913,188.113.238.250:53431<-->27.53.65.15:443,14.825210094451904,0.0,0.7716979503631591,15.433959007263184,1514,54,346.9047619047619,7285,54,normal
914,124.20.16.64:53432<-->41.230.116.113:443,4.915946006774902,0.0,0.4999403655529022,7.9990458488464355,1514,54,327.7058823529412,5571,54,normal
915,243.150.157.136:53433<-->22.155.183.248:53,0.012880802154541,0.0,0.0049042403697967,0.039233922958374,108,54,66.88888888888889,602,54,normal
916,169.59.200.221:53434<-->0.61.96.130:53,0.0124738216400146,0.0,0.0045164823532104,0.0361318588256835,143,54,70.77777777777777,637,54,normal
917,183.52.14.233:443<-->245.28.80.141:53435,45.01347208023071,0.0,3.2340029845560405,430.12239694595337,1274,54,134.30597014925374,17997,54,normal
918,16.100.161.92:53452<-->164.25.228.28:443,45.00710797309876,0.0,2.8584205309549966,60.02683115005493,1274,54,283.1363636363636,6229,54,normal
919,84.56.134.245:53461<-->229.59.100.176:443,45.01156497001648,0.0,2.501120408376058,60.02688980102539,1274,54,322.32,8058,54,normal
920,14.234.241.180:53464<-->113.192.242.138:443,3.083025932312012,0.0,0.2405002117156982,3.3670029640197754,1514,54,441.1333333333333,6617,54,normal
921,20.88.225.172:53465<-->118.208.2.224:443,4.910743951797485,0.0,0.4375611841678619,7.000978946685791,1514,54,327.7058823529412,5571,54,normal
922,37.202.22.97:53466<-->211.39.138.231:443,9.51651096343994,0.0,0.7165280659993489,10.747920989990234,1514,54,417.6875,6683,54,normal
923,38.12.91.166:53475<-->204.214.235.24:443,14.523030042648315,0.0,0.8504511117935181,15.308120012283323,1514,54,405.0,7695,54,normal
924,93.236.40.30:53476<-->104.161.86.98:443,44.96209788322449,0.0,2.7335213578265645,62.870991230010986,1464,54,431.5833333333333,10358,54,normal
925,215.136.225.150:53477<-->5.69.175.36:443,14.885000944137571,0.0,0.85117683145735,15.3211829662323,1514,54,455.2631578947368,8650,54,normal
926,104.227.61.252:53478<-->105.175.95.227:443,4.9114830493927,0.0,0.4122306459090289,7.007920980453491,1514,54,312.44444444444446,5624,54,normal
927,236.34.189.14:53479<-->224.9.91.33:53,0.0187458992004394,0.0,0.0060232281684875,0.0481858253479003,97,54,64.44444444444444,580,54,normal
928,231.238.233.173:53480<-->116.138.82.179:53,0.0182230472564697,0.0,0.0058101415634155,0.0464811325073242,137,54,68.88888888888889,620,54,normal
929,25.249.130.54:53481<-->249.234.174.54:443,45.00896596908569,0.0,8.439365897859846,413.5289289951325,1360,54,294.6,14730,54,normal
930,206.27.134.21:53482<-->39.160.86.186:443,4.025420904159546,0.0,0.4098565395061786,5.328135013580322,1514,54,469.6428571428572,6575,54,normal
931,126.7.103.240:53497<-->43.53.16.236:443,4.925335168838501,0.0,0.3741022497415542,5.985635995864868,1514,54,327.7058823529412,5571,54,normal
932,251.140.251.135:53500<-->74.181.215.23:443,45.0133490562439,0.0,5.57291353238772,406.8226878643036,1466,54,156.8108108108108,11604,54,normal
933,46.97.183.200:53501<-->1.56.66.45:443,3.3344900608062744,0.0,0.2519602139790853,3.7794032096862793,1514,54,417.6875,6683,54,normal
934,139.173.243.133:62463<-->158.140.97.195:443,0.0264630317687988,0.0,0.0066897471745808,0.0802769660949707,1292,66,450.1538461538461,5852,1292,normal
935,175.158.157.102:53502<-->227.206.194.241:443,14.872180938720703,0.0,0.944954752922058,15.11927604675293,1514,54,415.11764705882354,7057,54,normal
936,255.108.33.214:53503<-->234.58.55.8:443,11.64644193649292,0.0,0.8644773449216571,12.102682828903198,1514,54,441.9333333333333,6629,54,normal
937,130.182.209.20:53504<-->85.149.18.118:443,4.9088239669799805,0.0,0.375971257686615,6.01554012298584,1514,54,327.7058823529412,5571,54,normal
938,130.169.90.15:53505<-->252.66.25.210:443,14.875564098358154,0.0,0.6736452480157217,16.16748595237732,1514,54,476.76,11919,54,normal
939,138.60.93.242:53506<-->195.36.47.128:53,0.0171959400177001,0.0,0.0057626366615295,0.0461010932922363,115,54,68.44444444444444,616,54,normal
940,60.2.33.57:53507<-->148.129.212.153:53,0.0170090198516845,0.0,0.0051422417163848,0.0411379337310791,148,54,72.11111111111111,649,54,normal
941,39.5.190.130:53508<-->42.0.141.96:443,4.918741941452026,0.0,0.470363883411183,7.996186017990112,1514,54,312.44444444444446,5624,54,normal
942,198.155.40.214:53509<-->17.164.122.183:443,7.11820387840271,0.0,0.4927508036295573,7.391262054443359,1514,54,418.4375,6695,54,normal
943,161.101.25.59:53510<-->62.186.144.94:443,14.883325099945068,0.0,0.892089002272662,15.165513038635254,1514,54,395.77777777777777,7124,54,normal
944,56.82.164.158:53511<-->123.149.162.166:443,5.393229007720947,0.0,0.6507190018892288,10.41150403022766,1514,54,327.6470588235294,5570,54,normal
945,56.50.101.130:53520<-->105.101.143.98:443,45.013099908828735,0.0,4.450605811896147,240.332713842392,1466,54,267.3272727272727,14703,54,normal
946,161.242.48.96:53521<-->206.21.143.92:443,14.910673141479492,0.0,0.8312263237802606,15.793300151824951,1514,54,361.6,7232,54,normal
947,219.42.98.6:53522<-->23.144.126.165:443,3.898348093032837,0.0,0.3871826012929281,5.807739019393921,1514,54,417.6875,6683,54,normal
948,166.165.221.196:53523<-->204.77.226.58:53,0.0272469520568847,0.0,0.0092011392116546,0.0736091136932373,103,54,65.77777777777777,592,54,normal
949,33.4.223.23:53524<-->27.121.76.120:53,0.0192739963531494,0.0001649856567382,0.0066645145416259,0.0533161163330078,138,54,69.66666666666667,627,54,normal
950,164.177.190.77:53525<-->210.9.202.126:443,45.00487399101257,0.0,7.322080460878519,380.748183965683,1464,54,316.8867924528302,16795,54,normal
951,164.193.80.15:53526<-->190.55.125.133:53,0.0164098739624023,0.0,0.0053004920482635,0.0424039363861084,105,54,66.22222222222223,596,54,normal
952,1.146.121.88:53527<-->104.8.190.119:53,0.0133237838745117,0.0001881122589111,0.0049682259559631,0.039745807647705,138,54,69.88888888888889,629,54,normal
953,46.104.121.198:53528<-->106.25.136.200:443,4.981058120727539,0.0,0.3744888646262033,5.242844104766846,1514,54,441.9333333333333,6629,54,normal
954,202.13.113.229:443<-->190.134.144.100:53529,45.00533699989319,0.0,1.581996340500681,60.11586093902588,1274,54,250.8205128205128,9782,54,normal
955,44.211.63.5:53530<-->129.29.204.33:443,14.861161947250366,0.0,0.893631472307093,15.19173502922058,1514,54,395.77777777777777,7124,54,normal
956,247.139.142.195:56902<-->19.23.63.103:443,0.1029140949249267,0.0,0.0146088153123855,0.2337410449981689,1292,63,318.6470588235294,5417,1292,normal
957,229.81.56.12:53539<-->65.221.39.85:443,14.877286911010742,0.0,0.8901558763840619,15.132649898529053,1514,54,403.6111111111111,7265,54,normal
958,51.181.44.139:53540<-->63.126.138.109:443,14.85035800933838,0.0,0.8688574213730661,16.508291006088257,1514,54,362.2,7244,54,normal
959,30.157.168.58:53550<-->214.237.169.181:443,44.98377799987793,0.0,2.729039950804277,60.03887891769409,1274,54,287.17391304347825,6605,54,normal
960,129.170.219.253:53560<-->145.238.184.24:443,45.01109600067139,0.0,2.610017216723898,60.03039598464966,1274,54,305.1666666666667,7324,54,normal
961,151.150.123.143:53563<-->152.232.116.23:53,0.022148847579956,0.0,0.0064921081066131,0.0519368648529052,131,54,68.44444444444444,616,54,normal
962,62.217.102.91:53564<-->119.82.146.171:53,0.0376110076904296,0.0,0.0107888877391815,0.0863111019134521,144,54,69.88888888888889,629,54,normal
963,183.202.181.178:53567<-->74.67.107.27:443,45.00211000442505,0.0,3.48794064802282,59.29499101638794,1514,54,312.55555555555554,5626,54,normal
964,224.52.30.121:54753<-->189.246.174.126:443,0.0491039752960205,0.0,0.0056162788754417,0.1179418563842773,1292,66,480.09090909090907,10562,1292,normal
965,12.170.197.56:53596<-->198.29.7.68:443,4.791193962097168,0.0,0.8735344690435073,14.850085973739624,571,54,84.05555555555556,1513,54,normal
966,22.44.129.135:53597<-->198.129.227.126:443,3.713986873626709,0.0,0.6296811252832413,10.07489800453186,571,54,85.82352941176471,1459,54,normal
967,196.201.9.171:53598<-->192.123.115.204:443,4.360154151916504,0.0,0.8474872392766616,14.407283067703249,571,54,84.05555555555556,1513,54,normal
968,56.3.54.235:53599<-->247.121.238.242:443,3.796672105789185,0.0,0.6288446933031082,10.061515092849731,571,54,85.82352941176471,1459,54,normal
969,133.87.34.63:53608<-->176.250.5.135:443,14.862765789031982,0.0,0.8939879922305837,15.197795867919922,1514,54,395.77777777777777,7124,54,normal
970,180.29.129.38:53617<-->157.243.82.146:443,14.87863302230835,0.0,0.8906860632054946,15.141663074493408,1514,54,403.6111111111111,7265,54,normal
971,145.90.126.128:53618<-->178.210.86.242:443,14.54731512069702,0.0,0.9448824770310346,16.063002109527588,1514,54,395.77777777777777,7124,54,normal
972,139.243.31.156:64084<-->38.65.165.190:443,0.0908398628234863,0.0,0.0226857980092366,0.3402869701385498,1292,65,367.25,5876,1292,normal
973,38.81.236.161:53619<-->47.136.237.63:443,14.875823974609377,0.0,0.8425648344887627,15.16616702079773,1514,54,455.3157894736842,8651,54,normal
974,226.183.103.189:53628<-->7.98.182.203:443,45.01293206214905,0.0,9.23648946101849,240.1487259864807,1466,54,325.1851851851852,8780,54,normal
975,208.241.67.155:53629<-->238.229.226.117:443,14.863070011138916,0.0,0.8869502404156853,15.07815408706665,1514,54,403.6111111111111,7265,54,normal
976,240.239.109.155:53630<-->60.158.87.79:443,14.874469995498655,0.0,0.841452611817254,15.146147012710571,1514,54,377.8421052631579,7179,54,normal
977,209.27.159.108:53631<-->153.67.213.200:443,14.735764026641846,0.0,0.845615996254815,15.22108793258667,1514,54,379.5263157894737,7211,54,normal
978,115.227.147.201:443<-->1.238.95.144:63652,0.0217199325561523,0.0,0.0030692100524902,0.0460381507873535,1292,65,390.0625,6241,1292,normal
979,163.212.170.177:53640<-->77.156.184.60:443,14.879570960998535,0.0,0.8919348155750948,15.162891864776611,1514,54,403.6111111111111,7265,54,normal
980,169.37.202.57:53641<-->34.140.2.207:443,14.8711838722229,0.0,0.8910651767955107,15.148108005523682,1514,54,395.77777777777777,7124,54,normal
981,49.91.209.13:53642<-->43.47.130.95:443,14.815421104431152,0.0,0.800131735048796,15.202502965927124,1514,54,362.85,7257,54,normal
982,57.26.195.211:51964<-->4.127.148.146:443,0.1342589855194091,0.0,0.0141244994269477,0.2542409896850586,1292,63,292.10526315789474,5550,1292,normal
983,18.62.191.199:53651<-->153.8.191.157:443,14.395740032196043,0.0,0.9737298769109388,16.553407907485962,1514,54,403.6111111111111,7265,54,normal
984,58.15.107.42:53652<-->131.238.90.173:443,14.87428903579712,0.0,0.7972446868294164,15.147649049758911,1514,54,435.2,8704,54,normal
985,63.118.128.103:53661<-->185.17.185.142:443,45.01308083534241,0.0,2.8583761964525496,60.02590012550354,1274,54,283.1363636363636,6229,54,normal
986,46.199.245.225:53670<-->35.188.18.126:443,44.97918391227722,0.0,2.6107279943383257,60.04674386978149,1274,54,318.2916666666667,7639,54,normal
987,27.114.210.163:53671<-->54.123.104.44:443,4.718131065368652,0.0,0.869225824580473,14.776839017868042,571,54,84.05555555555556,1513,54,normal
988,42.93.194.233:53672<-->193.111.24.181:443,4.630267858505249,0.0,0.8643849316765281,14.694543838500977,571,54,84.05555555555556,1513,54,normal
989,205.192.116.58:53679<-->24.144.132.96:443,4.35713005065918,0.0,0.8480865254121668,14.417470932006836,571,54,84.05555555555556,1513,54,normal
990,63.163.168.238:53682<-->128.112.213.146:443,4.384331941604614,0.0,0.8509264132555794,14.465749025344849,571,54,84.05555555555556,1513,54,normal
991,60.163.195.245:53683<-->105.157.10.15:443,13.333171129226685,0.0,1.0798747679766487,18.357871055603027,1514,54,312.44444444444446,5624,54,normal
992,121.76.122.96:53694<-->1.69.56.199:443,14.882537126541138,0.0,0.8916014082291547,15.15722393989563,1514,54,395.77777777777777,7124,54,normal
993,33.183.164.190:53701<-->11.248.24.229:443,14.443560123443604,0.0,0.9740992433884564,16.55968713760376,1514,54,395.77777777777777,7124,54,normal
994,151.23.143.98:53704<-->161.171.254.70:443,14.82345199584961,0.0,0.7184329600561232,15.087092161178589,1514,54,540.2272727272727,11885,54,normal
995,91.245.49.240:53705<-->65.24.200.102:53,0.0122079849243164,0.0,0.0041171312332153,0.0329370498657226,115,54,68.44444444444444,616,54,normal
996,231.113.98.181:53706<-->31.122.17.221:53,0.0130608081817626,0.0001630783081054,0.0051217377185821,0.0409739017486572,157,54,73.11111111111111,658,54,normal
997,107.238.83.49:53707<-->183.175.163.168:53,0.019648790359497,0.0,0.0059381127357482,0.0475049018859863,140,54,70.44444444444444,634,54,normal
998,235.119.142.220:53708<-->140.237.247.68:53,0.0193109512329101,0.0,0.0058372616767883,0.0466980934143066,150,54,71.55555555555556,644,54,normal
999,197.150.176.177:53709<-->223.110.117.234:443,41.1971390247345,0.0,0.0264205912170687,101.66643500328064,1464,54,1324.7134320602754,5098822,1464,normal
1000,16.134.252.123:53710<-->234.153.136.197:443,45.01559185981751,0.0,0.7090272594900692,60.26731705665589,1274,54,559.3720930232558,48106,1274,normal
1001,24.4.80.163:53711<-->236.167.191.124:443,14.762616872787476,0.0,0.9030697626226089,15.35218596458435,1514,54,395.72222222222223,7123,54,normal
1002,164.73.140.167:53712<-->0.229.185.59:53,0.0200798511505126,0.0,0.0055188834667205,0.0441510677337646,127,54,67.55555555555556,608,54,normal
1003,37.163.204.235:53713<-->111.18.139.129:53,0.0110838413238525,0.0,0.0039596259593963,0.0316770076751709,135,54,68.44444444444444,616,54,normal
1004,132.0.188.92:53714<-->71.113.142.75:443,0.0159130096435546,0.0,0.0031846411087933,0.0541388988494873,1274,54,344.77777777777777,6206,54,normal
1005,231.220.7.56:53715<-->154.229.7.141:443,0.0186271667480468,0.0,0.0032067719627829,0.0545151233673095,1274,54,344.77777777777777,6206,54,normal
1006,19.100.172.250:53716<-->97.118.215.133:443,45.01258802413941,0.0,4.122965970460107,280.36168599128723,1274,54,206.91304347826087,14277,54,normal
1007,133.253.150.9:53719<-->195.216.47.111:53,0.012599229812622,0.0,0.0047689974308013,0.0381519794464111,118,54,69.11111111111111,622,54,normal
1008,33.56.99.73:53720<-->107.133.248.236:53,0.0129971504211425,0.0,0.0049121081829071,0.0392968654632568,153,54,73.0,657,54,normal
1009,71.23.216.142:53721<-->90.196.222.109:443,45.01296496391296,0.0,4.448462410578652,280.2531318664551,1274,54,232.0,14848,54,normal
1010,242.190.54.134:53728<-->168.207.156.109:443,45.01490187644959,0.0,3.60195276260376,180.097638130188,1274,54,375.5098039215686,19151,54,normal
1011,88.10.220.44:53729<-->231.188.44.72:443,0.0315492153167724,0.0,0.0054580043343936,0.0927860736846923,1274,54,333.3333333333333,6000,54,normal
1012,6.218.97.147:53738<-->213.146.156.156:443,14.866396188735962,0.0,0.8428329361809624,15.170992851257324,1514,54,455.2631578947368,8650,54,normal
1013,19.125.6.90:53739<-->121.72.46.46:443,4.520432949066162,0.0,0.8574408783632166,14.576494932174684,571,54,84.05555555555556,1513,54,normal
1014,211.172.154.147:53740<-->175.9.242.185:443,3.784489870071411,0.0,0.6285673677921295,10.057077884674072,571,54,85.82352941176471,1459,54,normal
1015,141.221.192.87:53741<-->103.26.99.211:443,14.882757902145386,0.0,0.7571065545082092,15.142131090164185,1514,54,562.8095238095239,11819,54,normal
1016,223.234.169.157:53742<-->33.52.112.170:443,14.88814902305603,0.0,0.892286875668694,15.168876886367798,1514,54,395.72222222222223,7123,54,normal
1017,87.223.73.87:53743<-->121.45.122.22:443,14.87883710861206,0.0,0.9473771303892136,15.158034086227415,1514,54,415.9411764705882,7071,54,normal
1018,57.143.219.253:53744<-->120.243.164.42:443,8.179537057876587,0.0,0.6461805380307711,8.400346994400024,1514,54,469.6428571428572,6575,54,normal
1019,113.44.7.214:53745<-->38.140.3.191:443,4.470779180526733,0.0,0.8572644205654368,14.573495149612429,571,54,84.05555555555556,1513,54,normal
1020,139.228.111.103:53746<-->207.161.30.118:443,4.2986390590667725,0.0,0.8976458162069321,14.362333059310911,571,54,85.82352941176471,1459,54,normal
1021,49.247.249.137:53747<-->98.13.15.251:443,4.235280990600586,0.0,0.841864824295044,14.311702013015749,571,54,84.05555555555556,1513,54,normal
1022,25.162.80.249:53748<-->92.47.56.59:443,4.143857002258301,0.0,0.8380128215341007,14.246217966079712,571,54,84.05555555555556,1513,54,normal
1023,80.242.109.73:53749<-->29.180.98.189:443,4.24822998046875,0.0,0.8439344097586239,14.346884965896606,571,54,84.05555555555556,1513,54,normal
1024,57.55.124.245:53750<-->46.87.231.39:443,4.725955963134766,0.0,0.8693095375509823,14.7782621383667,571,54,84.05555555555556,1513,54,normal
1025,156.115.72.63:53751<-->38.50.61.252:443,3.839153051376343,0.0,0.6325798630714417,10.121277809143066,571,54,85.82352941176471,1459,54,normal
1026,141.44.88.73:53752<-->51.132.58.253:443,4.532011985778809,0.0,0.8590542989618638,14.603923082351685,571,54,84.05555555555556,1513,54,normal
